user_id,date,exercise,sets,reps,weight_kg,session_duration_hr,calories_burned,avg_bpm,max_bpm,water_intake_l,workout_type,workout_difficulty,workout_category
U0462,2024-01-20,HIIT,,,,0.91,464.0,,149,,HIIT,3.0,NW
U0929,2024-11-25,SQUAT,3.0,,75.9,0.82,362.0,164.0,187,0.62,STRENGTH,9.0,WEIGHT
U0544,2024-11-30,DEADLIFT,3.0,11.0,81.7,1.49,342.0,154.0,177,0.51,STRENGTH,4.0,WEIGHT
U0484,2024-05-31,DEADLIFT,3.0,8.0,95.7,0.86,273.0,,155,0.96,STRENGTH,5.0,WEIGHT
U0021,2024-01-14,DEADLIFT,4.0,7.0,111.3,0.43,284.0,98.0,117,0.81,STRENGTH,4.0,WEIGHT
 U0154 ,2024-09-13,CYCLING,,,,1.05,516.0,142.0,161,,CARDIO,10.0,NW
U1178,2024-01-14,DEADLIFT,5.0,5.0,101.4,1.23,455.0,102.0,114,0.61,STRENGTH,5.0,WEIGHT
U0601,2024-07-24,HIIT,,,,1.15,464.0,136.0,153,0.6,HIIT,5.0,NW
U0898,2024-12-20,DEADLIFT,4.0,10.0,,0.91,484.0,110.0,134,0.34,STRENGTH,1.0,WEIGHT
U0201,2024-02-08,DEADLIFT,4.0,11.0,83.8,0.99,309.0,107.0,125,,STRENGTH,2.0,WEIGHT
U0924,2024-08-02,YOGA,,,,0.89,575.0,137.0,155,1.17,MOBILITY,5.0,NW
U0413,2024-02-23,YOGA,,,,1.07,354.0,99.0,111,0.37,MOBILITY,2.0,NW
U0268,2024-11-09,ROW,,,,1.43,336.0,101.0,112,0.92,CARDIO,10.0,NW
U0342,2024/02/12,BENCHPRESS,4.0,12.0,109.3,1.3,310.0,143.0,153,1.13,STRENGTH,10.0,WEIGHT
U0745,2024-04-26,RUNNING,,,,0.88,379.0,154.0,172,0.92,CARDIO,8.0,NW
U0932,2024-07-21,SQUAT,5.0,9.0,99.5,0.89,258.0,145.0,156,1.12,STRENGTH,8.0,WEIGHT
U0743,2024-10-22,SQUAT,4.0,6.0,80.6,1.43,284.0,105.0,119,0.56,STRENGTH,4.0,WEIGHT
U0073,2024-04-14,RUNNING,,,,0.71,374.0,163.0,175,0.36,CARDIO,5.0,NW
U0124,2024-09-19,SQUAT,4.0,6.0,83.3,0.88,303.0,155.0,177,0.89,STRENGTH,8.0,WEIGHT
U0516,11/02/2024,CYCLING,,,,0.74,250.0,108.0,118,1.07,CARDIO,10.0,NW
U0766,2024-11-05,HIIT,,,,1.16,359.0,157.0,171,0.98,HIIT,5.0,NW
U0698,2024-09-23,YOGA,,,,0.9,270.0,141.0,165,1.0,MOBILITY,2.0,NW
U0611,2024-03-08,BENCHPRESS,3.0,7.0,84.2,1.06,243.0,152.0,164,1.06,STRENGTH,9.0,WEIGHT
U0869,2024-10-14,SQUAT,5.0,7.0,65.0,0.85,176.0,117.0,134,0.83,STRENGTH,4.0,WEIGHT
U0441,2024-07-20,SQUAT,3.0,9.0,46.9,0.61,209.0,126.0,142,0.83,STRENGTH,5.0,WEIGHT
U0745,2024-12-15,CYCLING,,,,0.33,163.0,91.0,111,1.09,CARDIO,5.0,NW
U0344,2024-06-15,DEADLIFT,3.0,9.0,59.2,1.0,501.0,109.0,131,0.86,STRENGTH,5.0,WEIGHT
U0605,2024-01-09,ROW,,,,1.48,440.0,119.0,131,,CARDIO,8.0,NW
U0397,2024-08-23,RUNNING,,,,0.34,215.0,126.0,144,0.4,CARDIO,5.0,NW
U0123,2024-10-06,ROW,,,,1.08,315.0,98.0,115,0.8,CARDIO,3.0,NW
U0698,2024-02-16,RUNNING,,,,0.85,312.0,145.0,161,0.74,CARDIO,1.0,NW
U1025,2024-04-17,BENCHPRESS,4.0,6.0,122.0,0.66,397.0,162.0,179,0.36,STRENGTH,1.0,WEIGHT
U1040,2024-09-28,SQUAT,5.0,10.0,138.9,1.36,351.0,160.0,178,0.32,STRENGTH,8.0,WEIGHT
U1181,2024/08/31,YOGA,,,,1.03,201.0,154.0,178,0.7,MOBILITY,5.0,NW
U0516,2024-09-09,SQUAT,3.0,10.0,125.9,0.86,299.0,133.0,147,0.6,STRENGTH,6.0,WEIGHT
U0169,2024-11-24,YOGA,,,,1.42,571.0,130.0,140,,MOBILITY,5.0,NW
U0151,2024-07-25,RUNNING,,,,0.68,565.0,107.0,123,1.02,CARDIO,5.0,NW
U0798,2024-03-02,HIIT,,,,0.81,492.0,99.0,116,0.32,HIIT,4.0,NW
U0759,2024-06-28,SQUAT,5.0,5.0,49.1,0.51,232.0,109.0,133,1.1,STRENGTH,8.0,WEIGHT
U0801,2024-06-19,BENCHPRESS,4.0,12.0,100.9,1.33,196.0,112.0,128,0.43,STRENGTH,10.0,WEIGHT
U0462,2024-10-04,YOGA,,,,0.92,320.0,110.0,129,1.19,MOBILITY,5.0,NW
U0642,2024-07-05,HIIT,,,,0.45,340.0,162.0,184,0.55,HIIT,5.0,NW
U0086,2024-11-24,DEADLIFT,5.0,7.0,93.1,0.44,1720.0,141.0,164,0.87,STRENGTH,5.0,WEIGHT
U0040,2024-09-08,SQUAT,5.0,12.0,92.6,1.07,530.0,140.0,157,1.13,STRENGTH,5.0,WEIGHT
U0381,2024-07-21,HIIT,,,,0.41,542.0,119.0,141,,HIIT,3.0,NW
U0142,27/07/2024,RUN,,,,1.0,330.0,127.0,145,0.72,CARDIO,10.0,NW
U0509,2024-06-27,RUNNING,,,,1.17,533.0,154.0,174,0.43,CARDIO,2.0,NW
U1032,2024-04-05,SQUAT,3.0,6.0,84.3,1.03,307.0,90.0,112,1.12,STRENGTH,7.0,WEIGHT
U0486,2024-12-21,DEADLIFT,4.0,7.0,56.6,0.36,312.0,156.0,176,0.55,STRENGTH,5.0,WEIGHT
U0836,2024-05-23,CYCLING,,,,0.59,528.0,96.0,112,0.63,CARDIO,6.0,NW
U1067,2024-11-19,ROW,,,,0.45,166.0,105.0,130,0.98,CARDIO,5.0,NW
U1153,2024-12-31,YOGA,,,,0.56,471.0,115.0,125,1.18,FLEXIBILITY,7.0,NW
U0156,2024-07-14,SQUAT,4.0,10.0,72.5,0.34,350.0,105.0,119,1.02,STRENGTH,5.0,WEIGHT
U0377,2024-04-29,HIIT,,,,0.85,454.0,,133,,HIIT,10.0,NW
U0322,2024-04-05,CYCLING,,,,0.81,165.0,118.0,131,0.96,CARDIO,3.0,NW
U0090,2024-09-08,ROW,,,,1.42,530.0,139.0,154,0.81,CARDIO,4.0,NW
U0355,2024-05-28,RUNNING,,,,0.45,393.0,136.0,158,0.56,CARDIO,9.0,NW
U0231,2024-04-12,SQUAT,,8.0,73.9,1.31,488.0,95.0,112,1.0,STRENGTH,8.0,WEIGHT
U0361,2024-04-29,DEADLIFT,5.0,8.0,78.3,5.27,554.0,156.0,177,0.75,STRENGTH,4.0,WEIGHT
U1105,2024-07-15,YOGA,,,,0.87,246.0,137.0,157,0.95,MOBILITY,9.0,NW
U0854,2024-02-13,CYCLING,,,,1.34,453.0,133.0,144,1.09,CARDIO,6.0,NW
U0628,2024-04-13,HIIT,,,,0.77,,98.0,108,0.38,HIIT,4.0,NW
U1083,2024-10-03,HIIT,,,,1.39,311.0,157.0,175,0.78,HIIT,2.0,NW
U0612,2024-06-12,HIIT,,,,1.0,371.0,107.0,131,0.96,HIIT,2.0,NW
U0941,06-07-2024,ROW,,,,1.16,173.0,114.0,126,0.87,CARDIO,7.0,NW
U0515,01/02/2024,HIIT,,,,1.46,194.0,109.0,126,0.84,HIIT,5.0,NW
U0338,2024-02-10,BENCHPRESS,,11.0,100.7,0.68,563.0,163.0,181,0.98,STRENGTH,6.0,WEIGHT
U0199,2024-02-12,ROW,,,,1.4,505.0,100.0,117,0.39,CARDIO,5.0,NW
U0883,2024-02-09,CYCLING,,,,0.92,153.0,162.0,185,0.82,ENDURANCE,8.0,NW
U0563,2024-08-03,HIIT,,,,0.78,169.0,122.0,140,1.07,HIIT,5.0,NW
U1010,2024-08-19,RUNNING,,,,1.39,436.0,121.0,136,,CARDIO,5.0,NW
U0419,2024-02-15,CYCLING,,,,0.72,584.0,130.0,142,0.55,CARDIO,7.0,NW
U0189,2024-11-26,BENCHPRESS,4.0,11.0,76.9,0.43,545.0,115.0,126,1.16,STRENGTH,6.0,WEIGHT
U0924,2024-11-19,YOGA,,,,0.6,321.0,160.0,185,0.74,MOBILITY,1.0,NW
U0228,2024-11-05,DEADLIFT,5.0,12.0,81.9,0.86,234.0,121.0,133,0.61,STRENGTH,6.0,WEIGHT
U0368,2024/01/01,YOGA,,,,0.7,192.0,149.0,162,1.19,MOBILITY,2.0,NW
U0085,2024-06-26,CYCLING,,,,0.4,557.0,111.0,129,1.06,CARDIO,5.0,NW
U0197,2024-08-21,HIIT,,,,1.32,,142.0,154,,HIIT,1.0,NW
U0808,2024-07-09,DEADLIFT,3.0,7.0,60.0,1.0,1383.0,162.0,177,0.47,STRENGTH,5.0,WEIGHT
U1048,2024-08-21,DEADLIFT,4.0,12.0,44.8,0.76,332.0,127.0,138,0.57,STRENGTH,9.0,WEIGHT
U1169,2024-07-03,BENCHPRESS,4.0,10.0,118.0,0.75,233.0,116.0,140,0.92,STRENGTH,5.0,WEIGHT
U0912,10/10/2024,YOGA,,,,0.53,354.0,94.0,113,0.74,MOBILITY,6.0,NW
U0370,2024-09-08,RUNNING,,,,0.89,248.0,124.0,145,0.38,CARDIO,1.0,NW
U0085,2024-06-21,YOGA,,,,1.0,486.0,135.0,145,0.64,MOBILITY,5.0,NW
 U0091 ,2024-03-02,RUNNING,,,,0.33,430.0,,183,0.59,CARDIO,8.0,NW
U0093,2024-07-04,YOGA,,,,0.83,324.0,107.0,123,0.71,MOBILITY,1.0,NW
U0659,2024-12-25,HIIT,,,,0.9,543.0,105.0,122,0.48,HIIT,7.0,NW
U1033,2024-03-05,ROW,,,,0.66,433.0,123.0,141,0.41,CARDIO,3.0,NW
U0814,2024-08-14,RUNNING,,,,1.29,359.0,106.0,126,0.86,CARDIO,5.0,NW
 U0976 ,2024-12-29,YOGA,,,,1.21,157.0,115.0,127,0.38,MOBILITY,9.0,NW
U0268,2024-09-14,YOGA,,,,1.25,393.0,140.0,154,0.71,MOBILITY,2.0,NW
U0185,2024-02-17,HIIT,,,,0.43,507.0,,136,0.85,HIIT,5.0,NW
U0222,2024-08-04,YOGA,,,,0.38,335.0,95.0,119,0.88,FLEXIBILITY,6.0,NW
U1085,2024-11-09,RUNNING,,,,0.35,452.0,116.0,137,0.83,CARDIO,5.0,NW
U0794,2024-01-23,ROW,,,,1.41,435.0,160.0,172,0.65,CARDIO,6.0,NW
U0622,2024-06-02,SQUAT,4.0,7.0,133.2,0.83,267.0,106.0,117,0.52,STRENGTH,3.0,WEIGHT
U0530,2024-04-15,CYCLING,,,,1.43,383.0,,112,,CARDIO,4.0,NW
U0203,2024-07-20,HIIT,,,,1.4,232.0,96.0,115,0.65,HIIT,10.0,NW
U1013,2024-07-07,YOGA,,,,0.91,473.0,162.0,172,0.92,MOBILITY,6.0,NW
U0910,2024-11-26,BENCHPRESS,3.0,9.0,49.1,1.0,589.0,153.0,178,0.46,STRENGTH,8.0,WEIGHT
U0345,2024-08-05,BENCHPRESS,5.0,8.0,41.6,1.0,164.0,115.0,134,0.52,STRENGTH,1.0,WEIGHT
U0901,2024-12-22,DEADLIFT,3.0,7.0,44.5,1.06,294.0,143.0,155,0.51,STRENGTH,10.0,WEIGHT
U0326,2024-10-22,ROW,,,,0.47,498.0,105.0,115,,CARDIO,2.0,NW
U0580,2024-11-17,ROW,,,,1.09,568.0,155.0,178,0.78,CARDIO,4.0,NW
U0410,2024-03-11,ROW,,,,1.4,244.0,96.0,121,0.33,CARDIO,5.0,NW
U0805,2024-07-22,HIIT,,,,0.55,190.0,106.0,130,0.73,HIIT,8.0,NW
U1154,2024-07-23,ROW,,,,1.02,496.0,110.0,135,0.4,CARDIO,3.0,NW
U1154,2024-04-05,SQUAT,3.0,8.0,118.2,0.64,369.0,155.0,169,1.14,STRENGTH,6.0,WEIGHT
U0400,2024-06-24,BENCHPRESS,4.0,9.0,134.6,1.0,345.0,105.0,124,0.75,STRENGTH,5.0,WEIGHT
U0659,2024-12-30,SQUAT,4.0,10.0,85.8,0.61,287.0,90.0,101,0.38,STRENGTH,4.0,WEIGHT
 U1065 ,2024-02-06,BENCHPRESS,,,90.0,0.91,210.0,144.0,166,0.98,STRENGTH,3.0,WEIGHT
U0794,2024-07-19,DEADLIFT,5.0,11.0,136.2,1.47,476.0,106.0,119,0.57,STRENGTH,5.0,WEIGHT
U0572,2024-12-23,ROW,,,,1.17,444.0,145.0,160,0.38,CARDIO,5.0,NW
U0671,2024-09-08,SQUAT,3.0,7.0,110.3,0.63,199.0,99.0,112,0.38,STRENGTH,10.0,WEIGHT
U0809,2024-12-29,DEADLIFT,4.0,11.0,68.3,1.27,365.0,134.0,154,0.51,STRENGTH,1.0,WEIGHT
 U0184 ,2024-04-09,BENCHPRESS,4.0,6.0,99.7,0.59,,116.0,133,0.45,STRENGTH,5.0,WEIGHT
U0191,2024-10-19,RUNNING,,,,1.04,195.0,157.0,174,0.6,CARDIO,5.0,NW
U0950,2024-11-06,ROW,,,,0.48,365.0,144.0,164,,CARDIO,5.0,NW
U1040,2024-03-08,CYCLING,,,,0.86,482.0,142.0,160,0.66,CARDIO,5.0,NW
U0536,2024-08-14,BENCHPRESS,5.0,7.0,74.6,1.16,413.0,126.0,141,1.05,STRENGTH,3.0,WEIGHT
U0829,25/12/2024,ROW,,,,0.56,175.0,154.0,164,,CARDIO,4.0,NW
U0573,2024-04-10,DEADLIFT,,12.0,,1.33,548.0,150.0,171,0.54,STRENGTH,5.0,WEIGHT
U0563,2024-11-28,BENCHPRESS,5.0,6.0,67.7,1.0,351.0,103.0,120,0.78,STRENGTH,9.0,WEIGHT
U0639,28/03/2024,HIIT,,,,0.95,535.0,118.0,133,0.65,HIIT,7.0,NW
U0601,2024-09-30,ROW,,,,1.43,476.0,94.0,105,0.47,CARDIO,5.0,NW
U0993,2024-10-20,BENCHPRESS,4.0,,77.3,1.32,524.0,102.0,121,0.67,STRENGTH,10.0,WEIGHT
U0990,2024-12-13,SQUAT,3.0,6.0,83.9,0.93,183.0,150.0,174,0.88,STRENGTH,7.0,WEIGHT
U1181,2024-11-02,DEADLIFT,4.0,11.0,139.8,0.64,368.0,136.0,156,0.81,STRENGTH,5.0,WEIGHT
U1163,2024-01-17,ROW,,,,0.61,222.0,116.0,127,0.67,CARDIO,10.0,NW
U0001,2024-03-06,BENCHPRESS,5.0,11.0,93.4,1.11,151.0,161.0,186,1.03,STRENGTH,10.0,WEIGHT
U0129,2024-03-17,BENCHPRESS,4.0,10.0,121.8,1.46,420.0,115.0,140,1.11,STRENGTH,5.0,WEIGHT
U0967,2024-12-27,RUNNING,,,,0.5,257.0,163.0,182,0.9,CARDIO,5.0,NW
U0879,2024-11-09,SQUAT,4.0,6.0,56.1,1.06,517.0,162.0,180,1.06,STRENGTH,4.0,WEIGHT
U0788,2024-03-05,RUNNING,,,,0.45,494.0,149.0,162,0.98,CARDIO,1.0,NW
U0658,12-19-2024,YOGA,,,,0.36,332.0,131.0,149,0.48,MOBILITY,1.0,NW
U0648,2024-11-26,SQUAT,3.0,,55.8,0.54,251.0,128.0,147,1.04,STRENGTH,7.0,WEIGHT
U0545,2024-03-06,CYCLING,,,,0.5,376.0,94.0,110,1.01,CARDIO,5.0,NW
U1060,2024-09-04,SQUAT,4.0,6.0,121.2,0.32,214.0,151.0,164,1.1,STRENGTH,5.0,WEIGHT
U1120,2024-08-15,RUNNING,,,,0.65,212.0,145.0,155,0.51,CARDIO,5.0,NW
U0631,2024-09-22,DEADLIFT,5.0,5.0,79.2,0.62,403.0,127.0,145,0.92,STRENGTH,9.0,WEIGHT
U0008,2024-01-28,YOGA,,,,0.63,505.0,118.0,139,0.7,MOBILITY,4.0,NW
U0377,2024-01-21,HIIT,,,,0.89,288.0,145.0,166,0.89,HIIT,5.0,NW
U0510,2024-06-16,RUNNING,,,,1.38,313.0,121.0,137,0.6,CARDIO,4.0,NW
U0408,2024-12-31,CYCLING,,,,0.51,226.0,108.0,125,0.57,CARDIO,3.0,NW
U0870,2024-08-08,CYCLING,,,,0.4,236.0,102.0,119,0.51,CARDIO,3.0,NW
U0365,2024-12-13,CYCLING,,,,1.01,168.0,95.0,107,0.79,CARDIO,1.0,NW
U0771,2024-11-10,DEADLIFT,5.0,8.0,96.7,0.91,284.0,116.0,127,0.3,STRENGTH,5.0,WEIGHT
U0115,2024-09-11,DEADLIFT,4.0,11.0,71.0,1.24,515.0,101.0,125,0.63,STRENGTH,9.0,WEIGHT
U0174,2024-03-03,CYCLING,,,,0.52,375.0,151.0,176,0.81,CARDIO,9.0,NW
U0528,2024-01-17,BENCHPRESS,5.0,7.0,97.4,0.47,587.0,140.0,162,0.41,STRENGTH,10.0,WEIGHT
U0418,2024-12-07,BENCHPRESS,3.0,7.0,71.8,1.0,543.0,140.0,154,0.66,STRENGTH,5.0,WEIGHT
U0321,2024-11-20,DEADLIFT,3.0,11.0,124.0,1.35,509.0,94.0,119,,STRENGTH,5.0,WEIGHT
U0152,2024-12-08,RUNNING,,,,0.38,335.0,149.0,166,0.51,CARDIO,7.0,NW
U0906,2024-05-31,DEADLIFT,3.0,,67.7,6.03,573.0,129.0,139,0.38,STRENGTH,1.0,WEIGHT
U0983,2024-01-28,HIIT,,,,1.22,482.0,121.0,144,0.87,HIIT,5.0,NW
U0230,2024-04-15,ROW,,,,0.33,426.0,125.0,138,0.69,CARDIO,2.0,NW
U0037,2024-05-14,HIIT,,,,1.38,293.0,100.0,111,1.07,HIIT,5.0,NW
U0610,2024-10-05,ROW,,,,0.88,454.0,139.0,157,1.12,CARDIO,5.0,NW
U1003,2024-03-09,BENCHPRESS,3.0,5.0,45.6,0.57,341.0,144.0,163,0.82,STRENGTH,5.0,WEIGHT
 U0403 ,2024-03-18,RUNNING,,,,0.45,581.0,156.0,169,0.37,CARDIO,5.0,NW
U0531,2024-07-24,DEADLIFT,4.0,9.0,61.3,1.13,405.0,141.0,160,1.08,STRENGTH,7.0,WEIGHT
U0190,2024-04-28,DEADLIFT,5.0,6.0,97.8,0.88,341.0,135.0,159,0.82,STRENGTH,5.0,WEIGHT
U0182,2024-09-09,CYCLING,,,,1.09,185.0,123.0,145,1.13,CARDIO,5.0,NW
U0038,2024-12-25,YOGA,,,,0.98,337.0,149.0,172,0.77,MOBILITY,1.0,NW
U0259,2024-12-19,YOGA,,,,1.03,191.0,101.0,120,0.86,MOBILITY,8.0,NW
U0581,2024-06-18,BENCHPRESS,4.0,11.0,,0.86,502.0,161.0,178,0.99,STRENGTH,7.0,WEIGHT
U1082,2024-10-14,HIIT,,,,0.37,593.0,161.0,177,0.42,HIIT,5.0,NW
U0012,2024-10-28,HIIT,,,,0.58,329.0,120.0,145,0.99,HIIT,5.0,NW
U0898,2024-07-15,HIIT,,,,0.81,332.0,96.0,115,0.55,HIIT,5.0,NW
U0025,2024-11-21,YOGA,,,,1.39,181.0,120.0,140,0.34,MOBILITY,6.0,NW
U0925,2024-11-06,RUNNING,,,,1.31,505.0,93.0,104,0.65,CARDIO,8.0,NW
U0527,2024-06-18,YOGA,,,,1.24,584.0,113.0,128,1.13,MOBILITY,3.0,NW
U0940,2024-02-01,ROW,,,,0.78,159.0,126.0,148,1.09,CARDIO,5.0,NW
U0927,2024-06-18,SQUAT,3.0,6.0,113.2,1.17,492.0,113.0,137,1.01,STRENGTH,9.0,WEIGHT
U0004,2024-08-08,RUNNING,,,,1.26,383.0,141.0,165,0.82,CARDIO,4.0,NW
U0894,2024-02-13,SQUAT,4.0,12.0,87.2,5.06,394.0,107.0,119,0.74,STRENGTH,5.0,WEIGHT
U0437,2024-01-04,SQUAT,5.0,12.0,119.8,0.55,449.0,161.0,183,0.59,STRENGTH,5.0,WEIGHT
U0471,2024-07-19,CYCLING,,,,1.41,354.0,126.0,139,0.67,CARDIO,1.0,NW
U0771,2024-07-22,SQUAT,3.0,12.0,126.1,1.0,250.0,149.0,169,0.71,STRENGTH,7.0,WEIGHT
U0240,2024-02-24,CYCLING,,,,1.28,287.0,102.0,115,0.57,CARDIO,6.0,NW
U0087,2024/07/27,DEADLIFT,5.0,7.0,108.3,1.16,388.0,145.0,156,1.09,STRENGTH,2.0,WEIGHT
U0188,2024-12-02,SQUAT,5.0,6.0,60.2,1.34,230.0,164.0,183,1.13,STRENGTH,5.0,WEIGHT
U0522,2024-02-19,DEADLIFT,5.0,6.0,64.9,0.71,429.0,159.0,169,0.39,STRENGTH,2.0,WEIGHT
U0973,2024-10-04,CYCLING,,,,0.72,323.0,138.0,150,1.05,CARDIO,7.0,NW
U0693,2024-12-21,BENCHPRESS,3.0,6.0,57.9,1.49,478.0,120.0,137,0.83,STRENGTH,5.0,WEIGHT
U0653,2024-02-06,CYCLING,,,,0.33,479.0,,165,1.0,CARDIO,4.0,NW
U1029,2024-01-18,DEADLIFT,4.0,11.0,74.1,0.55,369.0,140.0,159,0.39,STRENGTH,2.0,WEIGHT
U0719,2024-10-03,HIIT,,,,1.16,566.0,136.0,161,1.14,HIIT,4.0,NW
U0216,2024-07-09,YOGA,,,,1.03,406.0,146.0,170,0.81,MOBILITY,3.0,NW
U1187,2024-10-10,ROW,,,,1.37,545.0,119.0,134,0.51,CARDIO,3.0,NW
U0097,2024/11/04,SQUAT,4.0,8.0,94.6,0.69,579.0,147.0,171,1.09,STRENGTH,9.0,WEIGHT
U0486,2024-10-08,ROW,,,,1.15,502.0,94.0,115,1.08,CARDIO,8.0,NW
U0805,2024-08-17,CYCLING,,,,1.12,281.0,113.0,126,1.04,CARDIO,7.0,NW
U0957,2024-09-06,YOGA,,,,0.89,399.0,91.0,102,0.55,MOBILITY,6.0,NW
U0687,2024-03-16,CYCLING,,,,1.31,516.0,141.0,152,0.45,CARDIO,5.0,NW
U0202,2024-01-11,ROW,,,,0.42,549.0,142.0,162,0.7,CARDIO,8.0,NW
U0833,2024-08-10,BENCHPRESS,,9.0,63.8,1.37,187.0,,166,1.07,STRENGTH,10.0,WEIGHT
U1183,2024-09-23,HIIT,,,,1.32,513.0,160.0,171,1.16,HIIT,5.0,NW
U0624,2024-11-17,YOGA,,,,1.28,515.0,127.0,139,0.31,MOBILITY,2.0,NW
U0414,2024-09-27,ROW,,,,1.0,177.0,129.0,142,0.4,CARDIO,10.0,NW
U0529,2024-10-11,HIIT,,,,1.12,561.0,121.0,146,0.71,HIIT,5.0,NW
U0786,2024-04-09,BENCHPRESS,5.0,5.0,63.9,1.34,238.0,98.0,120,0.6,STRENGTH,5.0,WEIGHT
U0806,2024-01-30,SQUAT,4.0,9.0,88.5,0.63,188.0,115.0,138,0.5,STRENGTH,5.0,WEIGHT
U1161,2024-04-23,YOGA,,,,0.77,339.0,98.0,111,1.16,MOBILITY,5.0,NW
U1100,2024-05-29,SQUAT,3.0,8.0,80.9,0.6,187.0,154.0,168,0.92,STRENGTH,8.0,WEIGHT
U0306,2024/11/23,CYCLING,,,,0.99,381.0,141.0,156,1.15,CARDIO,5.0,NW
U0715,2024-09-17,CYCLING,,,,0.88,302.0,,134,0.67,CARDIO,4.0,NW
U1200,2024-02-24,YOGA,,,,1.05,352.0,152.0,165,1.01,MOBILITY,5.0,NW
U0698,2024-07-15,RUNNING,,,,0.6,402.0,150.0,167,0.81,CARDIO,8.0,NW
U0709,12-15-2024,DEADLIFT,4.0,11.0,62.5,0.8,533.0,176.0,147,0.92,STRENGTH,5.0,WEIGHT
U0979,2024-12-07,DEADLIFT,3.0,6.0,79.2,0.54,281.0,91.0,107,0.88,STRENGTH,2.0,WEIGHT
U0687,2024-07-01,RUNNING,,,,1.4,346.0,108.0,125,0.62,CARDIO,1.0,NW
U0939,2024-07-28,ROW,,,,0.88,234.0,116.0,137,0.71,CARDIO,2.0,NW
U1072,2024-07-01,BENCHPRESS,5.0,12.0,127.8,0.37,416.0,98.0,108,0.71,STRENGTH,2.0,WEIGHT
U0624,2024-06-16,BENCHPRESS,5.0,12.0,124.1,1.23,441.0,127.0,148,0.8,STRENGTH,2.0,WEIGHT
U1028,2024-10-23,SQUAT,5.0,12.0,61.6,1.11,518.0,153.0,166,0.33,STRENGTH,4.0,WEIGHT
U0553,2024-08-16,ROW,,,,1.15,193.0,150.0,164,0.72,CARDIO,9.0,NW
U0780,2024-07-19,HIIT,,,,0.34,492.0,102.0,124,0.61,HIIT,7.0,NW
U0220,2024-11-18,HIIT,,,,0.56,180.0,118.0,132,0.53,HIIT,4.0,NW
U0649,2024-10-14,YOGA,,,,1.37,203.0,145.0,156,0.65,MOBILITY,7.0,NW
U0022,2024-09-30,YOGA,,,,0.32,,98.0,123,0.65,MOBILITY,5.0,NW
U0361,2024-09-07,YOGA,,,,0.91,181.0,154.0,178,0.71,MOBILITY,5.0,NW
U0999,2024/12/04,RUNNING,,,,0.58,,143.0,154,0.36,CARDIO,3.0,NW
U0293,2024-02-04,YOGA,,,,1.29,582.0,96.0,114,0.88,MOBILITY,5.0,NW
U0738,2024-02-11,BENCHPRESS,5.0,8.0,127.8,0.64,175.0,125.0,148,0.63,STRENGTH,1.0,WEIGHT
U0028,2024/12/15,CYCLING,,,,1.38,555.0,99.0,111,1.03,CARDIO,9.0,NW
U0129,2024-10-02,YOGA,,,,0.86,524.0,116.0,126,0.84,MOBILITY,5.0,NW
U0269,17/11/2024,DEADLIFT,4.0,5.0,44.4,1.26,1363.0,96.0,117,0.8,STRENGTH,1.0,WEIGHT
U0706,2024-01-13,SQUAT,3.0,10.0,55.3,0.64,310.0,125.0,135,0.52,STRENGTH,7.0,WEIGHT
U1002,2024-12-02,BENCHPRESS,3.0,7.0,85.2,0.78,311.0,120.0,139,0.66,STRENGTH,5.0,WEIGHT
U1071,2024-12-16,SQUAT,5.0,8.0,62.7,1.43,436.0,101.0,114,0.62,STRENGTH,2.0,WEIGHT
U0725,2024/10/01,DEADLIFT,5.0,12.0,121.2,0.71,318.0,136.0,160,1.04,STRENGTH,5.0,WEIGHT
U0018,2024-03-07,ROW,,,,1.11,558.0,146.0,160,0.49,CARDIO,9.0,NW
U0180,2024-01-05,HIIT,,,,1.46,,136.0,155,0.45,HIIT,7.0,NW
U0855,2024-10-21,YOGA,,,,1.0,526.0,132.0,149,0.72,MOBILITY,7.0,NW
 U1158 ,2024-07-24,SQUAT,4.0,6.0,55.9,0.47,390.0,163.0,182,0.69,STRENGTH,2.0,WEIGHT
U1064,2024-01-21,HIIT,,,,1.19,195.0,131.0,149,0.45,HIIT,10.0,NW
U0835,2024-12-11,ROW,,,,1.09,281.0,116.0,132,0.72,CARDIO,1.0,NW
U1086,2024-03-19,DEADLIFT,4.0,12.0,66.4,1.1,524.0,133.0,147,0.39,STRENGTH,3.0,WEIGHT
U0616,2024-02-27,RUNNING,,,,0.98,562.0,134.0,157,0.47,CARDIO,2.0,NW
U0079,2024-09-03,YOGA,,,,1.04,481.0,153.0,177,0.97,MOBILITY,8.0,NW
 U1115 ,2024-06-22,ROW,,,,1.1,471.0,119.0,130,1.16,CARDIO,5.0,NW
U1185,2024-05-04,SQUAT,4.0,6.0,93.9,1.16,201.0,137.0,148,0.46,STRENGTH,5.0,WEIGHT
U0454,2024-05-07,YOGA,,,,1.24,213.0,103.0,124,0.31,MOBILITY,5.0,NW
U0374,2024-10-02,YOGA,,,,0.3,357.0,139.0,164,1.14,MOBILITY,7.0,NW
U0044,2024-10-31,BENCHPRESS,5.0,8.0,55.9,1.14,322.0,164.0,174,0.4,STRENGTH,10.0,WEIGHT
U0358,2024-10-28,CYCLING,,,,1.06,278.0,157.0,179,0.42,CARDIO,5.0,NW
